51417	9.078824	0.734876	1
24859	0.153467	0.766619	3
61732	8.325167	0.028479	3
71128	7.092089	1.216733	3
27276	5.192485	1.094409	1
30453	10.340791	1.087721	1
18670	2.077169	1.019775	2
70600	10.151966	0.993105	3
12683	0.046826	0.809614	2
81597	11.221874	1.395015	3
69959	14.497963	1.019254	3
8124	3.554508	0.533462	2
18867	3.522673	0.086725	2
80886	14.531655	0.380172	3
55895	3.027528	0.885457	3
31587	1.845967	0.488985	3
10591	10.226164	0.804403	1
70096	10.965926	1.212328	3
53151	2.129921	1.477378	3
11992	0.000000	1.606849	2
33114	9.489005	0.827814	1
7413	0.000000	1.020797	2
10583	0.000000	1.270167	2
58668	6.556676	0.055183	3
35018	9.959588	0.060020	1
70843	7.436056	1.479856	3
14011	0.404888	0.459517	2
35015	9.952942	1.650279	1
70839	15.600252	0.021935	3
3024	2.723846	0.387455	2
5526	0.513866	1.323448	2
5113	0.000000	0.861859	2
20851	7.280602	1.438470	2
40999	9.161978	1.110180	1
15823	0.991725	0.730979	2
35432	7.398380	0.684218	1
53711	12.149747	1.389088	1
64371	9.149678	0.874905	3
9289	9.666576	1.370330	2
60613	3.620110	0.287767	3
18338	5.238800	1.253646	2
22845	14.715782	1.503758	1
74676	14.445740	1.211160	3
34143	13.609528	0.364240	1
14153	3.141585	0.424280	2
9327	0.000000	0.120947	2
18991	0.454750	1.033280	2
9193	0.510310	0.016395	2
2285	3.864171	0.616349	2
9493	6.724021	0.563044	2
2371	4.289375	0.012563	2
13963	0.000000	1.437030	2
2299	3.733617	0.698269	2
5262	2.002589	1.380184	2
4659	2.502627	0.184223	2
17582	6.382129	0.876581	2
27750	8.546741	0.128706	1
9868	2.694977	0.432818	2
18333	3.951256	0.333300	2
3780	9.856183	0.329181	2
18190	2.068962	0.429927	2
11145	3.410627	0.631838	2
68846	9.974715	0.669787	3
26575	10.650102	0.866627	1
48111	9.134528	0.728045	1
43757	7.882601	1.332446	1
